NLAYER 130
NWVL 30 300 10
LAYER -670 -660
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -310 -300
ABS 0.0231 0.0223 0.0215 0.0208 0.0202 0.0196 0.0190 0.0185 0.0181 0.0177 0.0174 0.0172 0.0172 0.0173 0.0176 0.0181 0.0190 0.0202 0.0220 0.0243 0.0273 0.0311 0.0359 0.0419 0.0493 0.0583 0.0691 0.0820 0.0973 0.1153 
SCAT 0.1324 0.1288 0.1255 0.1223 0.1194 0.1165 0.1138 0.1113 0.1089 0.1065 0.1043 0.1022 0.1002 0.0982 0.0964 0.0946 0.0929 0.0912 0.0897 0.0881 0.0867 0.0853 0.0839 0.0826 0.0813 0.0801 0.0789 0.0777 0.0766 0.0755 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -300 -290
ABS 0.0208 0.0201 0.0194 0.0188 0.0182 0.0176 0.0172 0.0167 0.0163 0.0160 0.0158 0.0156 0.0156 0.0157 0.0161 0.0167 0.0176 0.0188 0.0206 0.0229 0.0260 0.0298 0.0347 0.0407 0.0481 0.0571 0.0679 0.0808 0.0962 0.1142 
SCAT 0.1199 0.1167 0.1137 0.1108 0.1081 0.1055 0.1031 0.1008 0.0986 0.0965 0.0945 0.0926 0.0907 0.0890 0.0873 0.0857 0.0841 0.0826 0.0812 0.0798 0.0785 0.0772 0.0760 0.0748 0.0736 0.0725 0.0714 0.0704 0.0694 0.0684 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -290 -280
ABS 0.0183 0.0177 0.0171 0.0165 0.0160 0.0156 0.0151 0.0147 0.0144 0.0141 0.0139 0.0138 0.0139 0.0141 0.0144 0.0151 0.0160 0.0173 0.0191 0.0215 0.0245 0.0284 0.0333 0.0394 0.0468 0.0558 0.0666 0.0796 0.0949 0.1130 
SCAT 0.1064 0.1035 0.1008 0.0983 0.0959 0.0936 0.0915 0.0894 0.0875 0.0856 0.0838 0.0821 0.0805 0.0789 0.0774 0.0760 0.0746 0.0733 0.0720 0.0708 0.0696 0.0685 0.0674 0.0663 0.0653 0.0643 0.0634 0.0624 0.0615 0.0607 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -280 -270
ABS 0.0158 0.0153 0.0148 0.0143 0.0139 0.0135 0.0131 0.0128 0.0125 0.0123 0.0121 0.0121 0.0121 0.0124 0.0128 0.0135 0.0144 0.0158 0.0176 0.0200 0.0231 0.0270 0.0319 0.0380 0.0455 0.0545 0.0654 0.0784 0.0937 0.1119 
SCAT 0.0928 0.0904 0.0880 0.0858 0.0837 0.0817 0.0798 0.0780 0.0763 0.0747 0.0732 0.0717 0.0703 0.0689 0.0676 0.0663 0.0651 0.0640 0.0629 0.0618 0.0608 0.0598 0.0588 0.0579 0.0570 0.0561 0.0553 0.0545 0.0537 0.0530 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -270 -260
ABS 0.0157 0.0151 0.0146 0.0141 0.0137 0.0133 0.0129 0.0126 0.0123 0.0121 0.0120 0.0119 0.0120 0.0122 0.0127 0.0133 0.0143 0.0157 0.0175 0.0199 0.0230 0.0269 0.0318 0.0379 0.0454 0.0544 0.0653 0.0783 0.0936 0.1118 
SCAT 0.0918 0.0894 0.0871 0.0849 0.0828 0.0808 0.0790 0.0772 0.0755 0.0739 0.0724 0.0709 0.0695 0.0682 0.0669 0.0656 0.0644 0.0633 0.0622 0.0611 0.0601 0.0591 0.0582 0.0573 0.0564 0.0555 0.0547 0.0539 0.0531 0.0524 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -260 -250
ABS 0.0122 0.0118 0.0114 0.0110 0.0107 0.0104 0.0101 0.0098 0.0096 0.0095 0.0094 0.0095 0.0096 0.0099 0.0104 0.0111 0.0121 0.0135 0.0154 0.0179 0.0210 0.0250 0.0299 0.0361 0.0435 0.0526 0.0635 0.0765 0.0920 0.1101 
SCAT 0.0729 0.0709 0.0691 0.0673 0.0657 0.0641 0.0627 0.0613 0.0599 0.0586 0.0574 0.0563 0.0551 0.0541 0.0531 0.0521 0.0511 0.0502 0.0494 0.0485 0.0477 0.0469 0.0462 0.0455 0.0447 0.0441 0.0434 0.0428 0.0422 0.0416 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -250 -240
ABS 0.0110 0.0106 0.0102 0.0099 0.0096 0.0093 0.0091 0.0089 0.0087 0.0086 0.0086 0.0086 0.0088 0.0091 0.0096 0.0103 0.0114 0.0128 0.0147 0.0172 0.0203 0.0243 0.0293 0.0354 0.0429 0.0520 0.0629 0.0759 0.0914 0.1095 
SCAT 0.0662 0.0645 0.0628 0.0612 0.0597 0.0583 0.0570 0.0557 0.0545 0.0533 0.0522 0.0511 0.0501 0.0492 0.0482 0.0473 0.0465 0.0457 0.0449 0.0441 0.0434 0.0427 0.0420 0.0413 0.0407 0.0401 0.0395 0.0389 0.0383 0.0378 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -240 -230
ABS 0.0103 0.0100 0.0096 0.0093 0.0091 0.0088 0.0086 0.0084 0.0082 0.0081 0.0081 0.0082 0.0083 0.0087 0.0092 0.0099 0.0110 0.0124 0.0143 0.0168 0.0199 0.0239 0.0289 0.0351 0.0426 0.0517 0.0626 0.0756 0.0911 0.1092 
SCAT 0.0628 0.0611 0.0596 0.0581 0.0566 0.0553 0.0540 0.0528 0.0517 0.0506 0.0495 0.0485 0.0475 0.0466 0.0457 0.0449 0.0441 0.0433 0.0425 0.0418 0.0411 0.0405 0.0398 0.0392 0.0386 0.0380 0.0374 0.0369 0.0363 0.0358 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -230 -220
ABS 0.0081 0.0078 0.0075 0.0073 0.0071 0.0069 0.0067 0.0066 0.0065 0.0064 0.0064 0.0065 0.0068 0.0071 0.0077 0.0085 0.0095 0.0110 0.0130 0.0155 0.0186 0.0227 0.0277 0.0338 0.0414 0.0505 0.0614 0.0745 0.0899 0.1081 
SCAT 0.0504 0.0491 0.0478 0.0466 0.0455 0.0444 0.0434 0.0424 0.0415 0.0406 0.0397 0.0389 0.0382 0.0374 0.0367 0.0360 0.0354 0.0348 0.0342 0.0336 0.0330 0.0325 0.0320 0.0315 0.0310 0.0305 0.0300 0.0296 0.0292 0.0288 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -220 -210
ABS 0.0063 0.0061 0.0059 0.0057 0.0056 0.0054 0.0053 0.0052 0.0051 0.0051 0.0052 0.0053 0.0056 0.0060 0.0065 0.0073 0.0085 0.0100 0.0119 0.0144 0.0177 0.0217 0.0267 0.0329 0.0405 0.0496 0.0606 0.0736 0.0891 0.1073 
SCAT 0.0410 0.0399 0.0389 0.0379 0.0370 0.0361 0.0353 0.0345 0.0337 0.0330 0.0323 0.0317 0.0311 0.0305 0.0299 0.0293 0.0288 0.0283 0.0278 0.0273 0.0269 0.0264 0.0260 0.0256 0.0252 0.0248 0.0244 0.0241 0.0237 0.0234 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -210 -200
ABS 0.0063 0.0061 0.0059 0.0057 0.0055 0.0054 0.0053 0.0052 0.0051 0.0051 0.0052 0.0053 0.0055 0.0059 0.0065 0.0073 0.0084 0.0099 0.0119 0.0144 0.0176 0.0217 0.0267 0.0329 0.0404 0.0496 0.0605 0.0736 0.0891 0.1073 
SCAT 0.0409 0.0398 0.0387 0.0378 0.0368 0.0360 0.0351 0.0344 0.0336 0.0329 0.0322 0.0316 0.0309 0.0303 0.0298 0.0292 0.0287 0.0282 0.0277 0.0272 0.0268 0.0263 0.0259 0.0255 0.0251 0.0247 0.0243 0.0240 0.0236 0.0233 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -200 -190
ABS 0.0065 0.0063 0.0061 0.0059 0.0057 0.0056 0.0055 0.0054 0.0053 0.0053 0.0053 0.0055 0.0057 0.0061 0.0067 0.0075 0.0086 0.0101 0.0120 0.0146 0.0178 0.0218 0.0268 0.0330 0.0406 0.0497 0.0607 0.0737 0.0892 0.1074 
SCAT 0.0421 0.0410 0.0399 0.0389 0.0380 0.0371 0.0362 0.0354 0.0346 0.0339 0.0332 0.0325 0.0319 0.0313 0.0307 0.0301 0.0296 0.0290 0.0285 0.0280 0.0276 0.0271 0.0267 0.0263 0.0259 0.0255 0.0251 0.0247 0.0244 0.0240 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -190 -180
ABS 0.0068 0.0065 0.0063 0.0061 0.0059 0.0058 0.0056 0.0055 0.0055 0.0054 0.0055 0.0056 0.0059 0.0062 0.0068 0.0076 0.0087 0.0102 0.0122 0.0147 0.0179 0.0219 0.0270 0.0331 0.0407 0.0498 0.0608 0.0738 0.0893 0.1075 
SCAT 0.0434 0.0422 0.0411 0.0401 0.0391 0.0382 0.0373 0.0365 0.0357 0.0349 0.0342 0.0335 0.0328 0.0322 0.0316 0.0310 0.0304 0.0299 0.0294 0.0289 0.0284 0.0279 0.0275 0.0270 0.0266 0.0262 0.0258 0.0255 0.0251 0.0247 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -180 -170
ABS 0.0092 0.0089 0.0086 0.0083 0.0080 0.0078 0.0076 0.0074 0.0073 0.0072 0.0072 0.0073 0.0075 0.0079 0.0084 0.0092 0.0102 0.0117 0.0136 0.0161 0.0193 0.0233 0.0283 0.0344 0.0419 0.0511 0.0620 0.0750 0.0905 0.1087 
SCAT 0.0565 0.0549 0.0535 0.0522 0.0509 0.0497 0.0485 0.0475 0.0464 0.0454 0.0445 0.0436 0.0427 0.0419 0.0411 0.0403 0.0396 0.0389 0.0382 0.0376 0.0370 0.0364 0.0358 0.0352 0.0347 0.0341 0.0336 0.0331 0.0327 0.0322 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -170 -160
ABS 0.0119 0.0115 0.0111 0.0107 0.0104 0.0101 0.0098 0.0096 0.0094 0.0093 0.0092 0.0092 0.0094 0.0097 0.0102 0.0109 0.0119 0.0134 0.0152 0.0177 0.0208 0.0248 0.0298 0.0359 0.0434 0.0525 0.0634 0.0764 0.0918 0.1099 
SCAT 0.0712 0.0693 0.0675 0.0658 0.0642 0.0627 0.0612 0.0598 0.0585 0.0573 0.0561 0.0550 0.0539 0.0528 0.0518 0.0509 0.0500 0.0491 0.0482 0.0474 0.0466 0.0458 0.0451 0.0444 0.0437 0.0431 0.0424 0.0418 0.0412 0.0406 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -160 -150
ABS 0.0128 0.0123 0.0119 0.0115 0.0112 0.0109 0.0106 0.0103 0.0101 0.0100 0.0099 0.0099 0.0100 0.0103 0.0108 0.0115 0.0125 0.0139 0.0158 0.0182 0.0214 0.0253 0.0303 0.0364 0.0439 0.0529 0.0638 0.0768 0.0922 0.1104 
SCAT 0.0761 0.0741 0.0722 0.0704 0.0687 0.0670 0.0655 0.0640 0.0626 0.0613 0.0600 0.0588 0.0576 0.0565 0.0554 0.0544 0.0534 0.0525 0.0516 0.0507 0.0499 0.0490 0.0483 0.0475 0.0468 0.0461 0.0454 0.0447 0.0441 0.0434 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -150 -140
ABS 0.0128 0.0123 0.0119 0.0115 0.0112 0.0109 0.0106 0.0103 0.0101 0.0100 0.0099 0.0099 0.0100 0.0103 0.0108 0.0115 0.0125 0.0139 0.0158 0.0182 0.0214 0.0253 0.0303 0.0364 0.0439 0.0529 0.0638 0.0768 0.0922 0.1104 
SCAT 0.0761 0.0741 0.0722 0.0704 0.0686 0.0670 0.0655 0.0640 0.0626 0.0613 0.0600 0.0588 0.0576 0.0565 0.0554 0.0544 0.0534 0.0525 0.0516 0.0507 0.0498 0.0490 0.0482 0.0475 0.0468 0.0460 0.0454 0.0447 0.0441 0.0434 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
N_PHASE 1.3330 1.3310 1.3291 1.3274 1.3259 1.3245 1.3232 1.3220 1.3209 1.3199 1.3190 1.3181 1.3174 1.3166 1.3160 1.3154 1.3148 1.3143 1.3137 1.3133 1.3128 1.3124 1.3120 1.3116 1.3112 1.3108 1.3105 1.3102 1.3098 1.3095 
LAYER -140 -130
ABS 0.0109 0.0105 0.0102 0.0099 0.0096 0.0093 0.0091 0.0088 0.0087 0.0086 0.0085 0.0086 0.0087 0.0090 0.0096 0.0103 0.0113 0.0128 0.0147 0.0171 0.0203 0.0243 0.0292 0.0354 0.0429 0.0520 0.0629 0.0759 0.0913 0.1095 
SCAT 0.0660 0.0642 0.0626 0.0610 0.0595 0.0581 0.0568 0.0555 0.0543 0.0531 0.0520 0.0510 0.0500 0.0490 0.0481 0.0472 0.0463 0.0455 0.0447 0.0440 0.0432 0.0425 0.0418 0.0412 0.0405 0.0399 0.0393 0.0388 0.0382 0.0377 
COS 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 
N_GROUP 1.3968 1.3915 1.3864 1.3816 1.3770 1.3726 1.3685 1.3647 1.3611 1.3577 1.3546 1.3517 1.3490 1.3466 1.3444 1.3424 1.3406 1.3390 1.3375 1.3362 1.3351 1.3340 1.3331 1.3322 1.3314 1.3306 1.3298 1.3289 1.3280 1.3270 
